source.name	sequenceID	pubmed_id	length	genotype	isolate_data.country
ncbi-curated	OP508714	-	10221	SouthAmerica1	Brazil: Mafra, Santa Catarina
ncbi-curated	OP508715	-	10802	SouthAmerica1	Brazil: Tocantins
ncbi-curated	OP508716	-	10170	SouthAmerica1	Brazil: Sao Marcos, Rio Grande do Sul
ncbi-curated	OP796361	-	10862	WestAfrica	Russia
ncbi-curated	OQ077983	-	10741	EastAfrica	Uganda
ncbi-curated	OQ572695	36992466	10172	SouthAmerica1	Brazil
ncbi-curated	OQ572696	36992466	10172	SouthAmerica1	Brazil
ncbi-curated	OQ675592	-	10859	SouthAmerica1	Brazil: Sao Paulo, Aguas da Prata
ncbi-curated	OQ932914	37368747	10189	SouthAmerica1	Brazil: Goias, Jandaia
ncbi-curated	OQ932915	37368747	10747	SouthAmerica1	Brazil: Goias, Jandaia
ncbi-curated	OR052147	-	10760	SouthAmerica1	Brazil: Sao Paulo, Sao Joao da Boa Vista
ncbi-curated	OR075001	-	10164	WestAfrica	Nigeria: Edo
ncbi-curated	OR075002	-	10347	WestAfrica	Nigeria: Ebonyi
ncbi-curated	U17066	7754673	10862	WestAfrica	-
ncbi-curated	U17067	7754673	10862	WestAfrica	-
ncbi-curated	U21055	7595382	10862	WestAfrica	-
ncbi-curated	U21056	7595382	10862	WestAfrica	-
ncbi-curated	X03700	4023707	10862	WestAfrica	-
ncbi-curated	X15062	2734112	10862	WestAfrica	-
ncbi-curated-short	AF013417	-	-	SouthAmerica1	-
ncbi-curated-short	AF052440	-	-	WestAfrica	-
ncbi-curated-short	AF052441	-	-	WestAfrica	-
ncbi-curated-short	AF052442	-	-	WestAfrica	-
ncbi-curated-short	AF052443	-	-	WestAfrica	-
ncbi-curated-short	AF052447	-	-	WestAfrica	-
ncbi-curated-short	AF052448	-	-	WestAfrica	-
ncbi-curated-short	AF121952	-	-	SouthAmerica1	-
ncbi-curated-short	AF162449	-	-	-	-
ncbi-curated-short	AF162450	-	-	-	-
ncbi-curated-short	AF162451	-	-	SouthAmerica2	-
ncbi-curated-short	AF162452	-	-	SouthAmerica2	-
ncbi-curated-short	AF312554	-	-	-	-
ncbi-curated-short	AF369669	-	-	EastAfrica	-
ncbi-curated-short	AF369670	-	-	WestAfrica	-
ncbi-curated-short	AF369671	-	-	WestAfrica	-
ncbi-curated-short	AF369672	-	-	EastAfrica	-
ncbi-curated-short	AF369673	-	-	EastAfrica	-
ncbi-curated-short	AF369674	-	-	EastAfrica	-
ncbi-curated-short	AF369675	-	-	EastAfrica	-
ncbi-curated-short	AF369676	-	-	-	-
ncbi-curated-short	AF369677	-	-	WestAfrica	-
ncbi-curated-short	AF369678	-	-	WestAfrica	-
ncbi-curated-short	AF369679	-	-	WestAfrica	-
ncbi-curated-short	AF369680	-	-	WestAfrica	-
ncbi-curated-short	AF369681	-	-	WestAfrica	-
ncbi-curated-short	AF369682	-	-	WestAfrica	-
ncbi-curated-short	AF369683	-	-	WestAfrica	-
ncbi-curated-short	AF369684	-	-	WestAfrica	-
ncbi-curated-short	AF369685	-	-	WestAfrica	-
ncbi-curated-short	AF369686	-	-	WestAfrica	-
ncbi-curated-short	AF369687	-	-	WestAfrica	-
ncbi-curated-short	AF369688	-	-	WestAfrica	-
ncbi-curated-short	AF369689	-	-	WestAfrica	-
ncbi-curated-short	AF369690	-	-	WestAfrica	-
ncbi-curated-short	AF369691	-	-	WestAfrica	-
ncbi-curated-short	AF369692	-	-	EastAfrica	-
ncbi-curated-short	AF369693	-	-	EastAfrica	-
ncbi-curated-short	AF369694	-	-	EastAfrica	-
ncbi-curated-short	AF369695	-	-	EastAfrica	-
ncbi-curated-short	AF369696	-	-	EastAfrica	-
ncbi-curated-short	AF369697	-	-	EastAfrica	-
ncbi-curated-short	AH005112	-	-	WestAfrica	-
ncbi-curated-short	AY161927	-	-	SouthAmerica2	-
ncbi-curated-short	AY161928	-	-	SouthAmerica2	-
ncbi-curated-short	AY161929	-	-	SouthAmerica2	-
ncbi-curated-short	AY161930	-	-	SouthAmerica2	-
ncbi-curated-short	AY161931	-	-	SouthAmerica2	-
ncbi-curated-short	AY161932	-	-	SouthAmerica2	-
ncbi-curated-short	AY161933	-	-	SouthAmerica2	-
ncbi-curated-short	AY161934	-	-	SouthAmerica2	-
ncbi-curated-short	AY161935	-	-	SouthAmerica2	-
ncbi-curated-short	AY161936	-	-	-	-
ncbi-curated-short	AY161937	-	-	-	-
ncbi-curated-short	AY161938	-	-	SouthAmerica2	-
ncbi-curated-short	AY161939	-	-	SouthAmerica2	-
ncbi-curated-short	AY161940	-	-	SouthAmerica2	-
ncbi-curated-short	AY161941	-	-	SouthAmerica2	-
ncbi-curated-short	AY161942	-	-	SouthAmerica2	-
ncbi-curated-short	AY161943	-	-	SouthAmerica2	-
ncbi-curated-short	AY161944	-	-	SouthAmerica2	-
ncbi-curated-short	AY161945	-	-	SouthAmerica2	-
ncbi-curated-short	AY161946	-	-	SouthAmerica2	-
ncbi-curated-short	AY161947	-	-	SouthAmerica2	-
ncbi-curated-short	AY161948	-	-	SouthAmerica2	-
ncbi-curated-short	AY161949	-	-	SouthAmerica2	-
ncbi-curated-short	AY161950	-	-	SouthAmerica2	-
ncbi-curated-short	AY161951	-	-	SouthAmerica2	-
ncbi-curated-short	AY326416	-	-	-	-
ncbi-curated-short	AY326418	-	-	-	-
ncbi-curated-short	AY359907	-	-	WestAfrica	-
ncbi-curated-short	AY359908	-	-	WestAfrica	-
ncbi-curated-short	AY359909	-	-	WestAfrica	-
ncbi-curated-short	AY437135	-	-	SouthAmerica1	-
ncbi-curated-short	AY495558	-	-	WestAfrica	-
ncbi-curated-short	AY495559	-	-	WestAfrica	-
ncbi-curated-short	AY495560	-	-	WestAfrica	-
ncbi-curated-short	AY495561	-	-	WestAfrica	-
ncbi-curated-short	AY495562	-	-	WestAfrica	-
ncbi-curated-short	AY495563	-	-	WestAfrica	-
ncbi-curated-short	AY495564	-	-	WestAfrica	-
ncbi-curated-short	AY495565	-	-	WestAfrica	-
ncbi-curated-short	AY495566	-	-	WestAfrica	-
ncbi-curated-short	AY495567	-	-	WestAfrica	-
ncbi-curated-short	AY495568	-	-	WestAfrica	-
ncbi-curated-short	AY495569	-	-	WestAfrica	-
ncbi-curated-short	AY495570	-	-	WestAfrica	-
ncbi-curated-short	AY495571	-	-	WestAfrica	-
ncbi-curated-short	AY495572	-	-	WestAfrica	-
ncbi-curated-short	AY495573	-	-	WestAfrica	-
ncbi-curated-short	AY495574	-	-	WestAfrica	-
ncbi-curated-short	AY498854	-	-	-	-
ncbi-curated-short	AY502949	-	-	WestAfrica	-
ncbi-curated-short	AY540431	-	-	SouthAmerica2	-
ncbi-curated-short	AY540432	-	-	SouthAmerica2	-
ncbi-curated-short	AY540433	-	-	SouthAmerica2	-
ncbi-curated-short	AY540434	-	-	SouthAmerica2	-
ncbi-curated-short	AY540435	-	-	SouthAmerica2	-
ncbi-curated-short	AY540436	-	-	SouthAmerica1	-
ncbi-curated-short	AY540437	-	-	-	-
ncbi-curated-short	AY540438	-	-	-	-
ncbi-curated-short	AY540439	-	-	-	-
ncbi-curated-short	AY540440	-	-	-	-
ncbi-curated-short	AY540441	-	-	-	-
ncbi-curated-short	AY540442	-	-	-	-
ncbi-curated-short	AY540443	-	-	-	-
ncbi-curated-short	AY540444	-	-	SouthAmerica1	-
ncbi-curated-short	AY540445	-	-	-	-
ncbi-curated-short	AY540446	-	-	SouthAmerica2	-
ncbi-curated-short	AY540447	-	-	-	-
ncbi-curated-short	AY540448	-	-	-	-
ncbi-curated-short	AY540449	-	-	SouthAmerica1	-
ncbi-curated-short	AY540450	-	-	SouthAmerica1	-
ncbi-curated-short	AY540451	-	-	SouthAmerica1	-
ncbi-curated-short	AY540452	-	-	SouthAmerica1	-
ncbi-curated-short	AY540453	-	-	SouthAmerica1	-
ncbi-curated-short	AY540454	-	-	SouthAmerica1	-
ncbi-curated-short	AY540455	-	-	SouthAmerica1	-
ncbi-curated-short	AY540456	-	-	SouthAmerica1	-
ncbi-curated-short	AY540457	-	-	SouthAmerica2	-
ncbi-curated-short	AY540458	-	-	SouthAmerica1	-
ncbi-curated-short	AY540459	-	-	SouthAmerica1	-
ncbi-curated-short	AY540460	-	-	SouthAmerica1	-
ncbi-curated-short	AY540461	-	-	SouthAmerica1	-
ncbi-curated-short	AY540462	-	-	SouthAmerica1	-
ncbi-curated-short	AY540463	-	-	SouthAmerica1	-
ncbi-curated-short	AY540464	-	-	SouthAmerica1	-
ncbi-curated-short	AY540465	-	-	SouthAmerica1	-
ncbi-curated-short	AY540466	-	-	SouthAmerica1	-
ncbi-curated-short	AY540467	-	-	SouthAmerica1	-
ncbi-curated-short	AY540468	-	-	SouthAmerica1	-
ncbi-curated-short	AY540469	-	-	SouthAmerica1	-
ncbi-curated-short	AY540470	-	-	SouthAmerica1	-
ncbi-curated-short	AY540471	-	-	SouthAmerica1	-
ncbi-curated-short	AY540472	-	-	SouthAmerica1	-
ncbi-curated-short	AY540473	-	-	SouthAmerica1	-
ncbi-curated-short	AY540474	-	-	SouthAmerica1	-
ncbi-curated-short	AY540475	-	-	SouthAmerica1	-
ncbi-curated-short	AY540476	-	-	SouthAmerica1	-
ncbi-curated-short	AY540477	-	-	SouthAmerica1	-
ncbi-curated-short	AY540478	-	-	SouthAmerica2	-
ncbi-curated-short	AY540479	-	-	SouthAmerica1	-
ncbi-curated-short	AY540480	-	-	SouthAmerica1	-
ncbi-curated-short	AY540481	-	-	SouthAmerica1	-
ncbi-curated-short	AY540482	-	-	SouthAmerica1	-
ncbi-curated-short	AY540483	-	-	SouthAmerica1	-
ncbi-curated-short	AY540484	-	-	SouthAmerica1	-
ncbi-curated-short	AY540485	-	-	SouthAmerica1	-
ncbi-curated-short	AY540486	-	-	SouthAmerica1	-
ncbi-curated-short	AY540487	-	-	SouthAmerica1	-
ncbi-curated-short	AY540488	-	-	SouthAmerica1	-
ncbi-curated-short	AY540489	-	-	SouthAmerica1	-
ncbi-curated-short	AY540490	-	-	SouthAmerica1	-
ncbi-curated-short	AY541326	-	-	-	-
ncbi-curated-short	AY541327	-	-	SouthAmerica2	-
ncbi-curated-short	AY541328	-	-	SouthAmerica1	-
ncbi-curated-short	AY541329	-	-	SouthAmerica1	-
ncbi-curated-short	AY541330	-	-	SouthAmerica1	-
ncbi-curated-short	AY541331	-	-	SouthAmerica1	-
ncbi-curated-short	AY541332	-	-	SouthAmerica1	-
ncbi-curated-short	AY541333	-	-	-	-
ncbi-curated-short	AY541334	-	-	SouthAmerica1	-
ncbi-curated-short	AY541335	-	-	SouthAmerica1	-
ncbi-curated-short	AY541336	-	-	-	-
ncbi-curated-short	AY541337	-	-	-	-
ncbi-curated-short	AY541338	-	-	-	-
ncbi-curated-short	AY541339	-	-	-	-
ncbi-curated-short	AY541340	-	-	-	-
ncbi-curated-short	AY541341	-	-	-	-
ncbi-curated-short	AY541342	-	-	-	-
ncbi-curated-short	AY541343	-	-	SouthAmerica1	-
ncbi-curated-short	AY541344	-	-	SouthAmerica1	-
ncbi-curated-short	AY541345	-	-	-	-
ncbi-curated-short	AY541346	-	-	-	-
ncbi-curated-short	AY541347	-	-	SouthAmerica1	-
ncbi-curated-short	AY541348	-	-	SouthAmerica1	-
ncbi-curated-short	AY541349	-	-	SouthAmerica1	-
ncbi-curated-short	AY541350	-	-	SouthAmerica1	-
ncbi-curated-short	AY541351	-	-	SouthAmerica1	-
ncbi-curated-short	AY541352	-	-	SouthAmerica1	-
ncbi-curated-short	AY541353	-	-	-	-
ncbi-curated-short	AY541354	-	-	SouthAmerica1	-
ncbi-curated-short	AY541355	-	-	SouthAmerica1	-
ncbi-curated-short	AY541356	-	-	SouthAmerica1	-
ncbi-curated-short	AY541357	-	-	-	-
ncbi-curated-short	AY541358	-	-	SouthAmerica1	-
ncbi-curated-short	AY541359	-	-	SouthAmerica1	-
ncbi-curated-short	AY541360	-	-	SouthAmerica1	-
ncbi-curated-short	AY541361	-	-	SouthAmerica1	-
ncbi-curated-short	AY541362	-	-	SouthAmerica1	-
ncbi-curated-short	AY541363	-	-	SouthAmerica1	-
ncbi-curated-short	AY541364	-	-	SouthAmerica1	-
ncbi-curated-short	AY541365	-	-	SouthAmerica1	-
ncbi-curated-short	AY541366	-	-	SouthAmerica1	-
ncbi-curated-short	AY541367	-	-	SouthAmerica1	-
ncbi-curated-short	AY541368	-	-	SouthAmerica1	-
ncbi-curated-short	AY541369	-	-	SouthAmerica1	-
ncbi-curated-short	AY541370	-	-	SouthAmerica1	-
ncbi-curated-short	AY541371	-	-	SouthAmerica1	-
ncbi-curated-short	AY541372	-	-	SouthAmerica1	-
ncbi-curated-short	AY541373	-	-	SouthAmerica1	-
ncbi-curated-short	AY541374	-	-	SouthAmerica1	-
ncbi-curated-short	AY541375	-	-	SouthAmerica1	-
ncbi-curated-short	AY541376	-	-	-	-
ncbi-curated-short	AY541377	-	-	-	-
ncbi-curated-short	AY541378	-	-	-	-
ncbi-curated-short	AY541379	-	-	-	-
ncbi-curated-short	AY541380	-	-	-	-
ncbi-curated-short	AY541381	-	-	SouthAmerica1	-
ncbi-curated-short	AY541382	-	-	-	-
ncbi-curated-short	AY541383	-	-	-	-
ncbi-curated-short	AY541384	-	-	-	-
ncbi-curated-short	AY541385	-	-	SouthAmerica1	-
ncbi-curated-short	AY541386	-	-	-	-
ncbi-curated-short	AY541387	-	-	-	-
ncbi-curated-short	AY541388	-	-	SouthAmerica1	-
ncbi-curated-short	AY541390	-	-	SouthAmerica1	-
ncbi-curated-short	AY541391	-	-	SouthAmerica1	-
ncbi-curated-short	AY541392	-	-	SouthAmerica1	-
ncbi-curated-short	AY541393	-	-	-	-
ncbi-curated-short	AY541394	-	-	SouthAmerica1	-
ncbi-curated-short	AY541395	-	-	SouthAmerica1	-
ncbi-curated-short	AY541396	-	-	SouthAmerica1	-
ncbi-curated-short	AY541397	-	-	SouthAmerica1	-
ncbi-curated-short	AY541398	-	-	SouthAmerica1	-
ncbi-curated-short	AY541399	-	-	SouthAmerica1	-
ncbi-curated-short	AY541400	-	-	SouthAmerica1	-
ncbi-curated-short	AY541401	-	-	SouthAmerica1	-
ncbi-curated-short	AY541402	-	-	WestAfrica	-
ncbi-curated-short	AY541403	-	-	SouthAmerica1	-
ncbi-curated-short	AY541404	-	-	SouthAmerica1	-
ncbi-curated-short	AY541405	-	-	SouthAmerica1	-
ncbi-curated-short	AY541406	-	-	-	-
ncbi-curated-short	AY541407	-	-	EastAfrica	-
ncbi-curated-short	AY541408	-	-	-	-
ncbi-curated-short	AY541409	-	-	WestAfrica	-
ncbi-curated-short	AY541410	-	-	WestAfrica	-
ncbi-curated-short	AY541411	-	-	WestAfrica	-
ncbi-curated-short	AY541412	-	-	-	-
ncbi-curated-short	AY541413	-	-	-	-
ncbi-curated-short	AY541414	-	-	SouthAmerica2	-
ncbi-curated-short	AY541415	-	-	SouthAmerica2	-
ncbi-curated-short	AY541416	-	-	-	-
ncbi-curated-short	AY541417	-	-	-	-
ncbi-curated-short	AY541418	-	-	SouthAmerica2	-
ncbi-curated-short	AY541419	-	-	-	-
ncbi-curated-short	AY541420	-	-	SouthAmerica2	-
ncbi-curated-short	AY541421	-	-	-	-
ncbi-curated-short	AY541422	-	-	-	-
ncbi-curated-short	AY541423	-	-	-	-
ncbi-curated-short	AY541424	-	-	SouthAmerica2	-
ncbi-curated-short	AY541425	-	-	-	-
ncbi-curated-short	AY541426	-	-	-	-
ncbi-curated-short	AY541427	-	-	SouthAmerica2	-
ncbi-curated-short	AY541428	-	-	SouthAmerica2	-
ncbi-curated-short	AY541429	-	-	-	-
ncbi-curated-short	AY541430	-	-	SouthAmerica2	-
ncbi-curated-short	AY541431	-	-	SouthAmerica2	-
ncbi-curated-short	AY541432	-	-	SouthAmerica2	-
ncbi-curated-short	AY541433	-	-	-	-
ncbi-curated-short	AY541434	-	-	SouthAmerica2	-
ncbi-curated-short	AY541435	-	-	-	-
ncbi-curated-short	AY541436	-	-	SouthAmerica1	-
ncbi-curated-short	AY541437	-	-	-	-
ncbi-curated-short	AY541438	-	-	-	-
ncbi-curated-short	AY541439	-	-	SouthAmerica1	-
ncbi-curated-short	AY541440	-	-	EastAfrica	-
ncbi-curated-short	AY541441	-	-	SouthAmerica1	-
ncbi-curated-short	AY541442	-	-	SouthAmerica1	-
ncbi-curated-short	AY541443	-	-	-	-
ncbi-curated-short	AY541444	-	-	-	-
ncbi-curated-short	AY541445	-	-	EastAfrica	-
ncbi-curated-short	AY566272	-	-	-	-
ncbi-curated-short	AY690831	-	-	-	-
ncbi-curated-short	AY690832	-	-	-	-
ncbi-curated-short	AY690833	-	-	-	-
ncbi-curated-short	AY839631	-	-	EastAfrica	-
ncbi-curated-short	AY839632	-	-	WestAfrica	-
ncbi-curated-short	AY839633	-	-	EastAfrica	-
ncbi-curated-short	AY839634	-	-	EastAfrica	-
ncbi-curated-short	AY839635	-	-	WestAfrica	-
ncbi-curated-short	AY839636	-	-	EastAfrica	-
ncbi-curated-short	AY960137	-	-	WestAfrica	-
ncbi-curated-short	AY960138	-	-	WestAfrica	-
ncbi-curated-short	AY960139	-	-	WestAfrica	-
ncbi-curated-short	AY960140	-	-	EastAfrica	-
ncbi-curated-short	AY960141	-	-	-	-
ncbi-curated-short	AY960142	-	-	-	-
ncbi-curated-short	AY960143	-	-	-	-
ncbi-curated-short	AY960144	-	-	-	-
ncbi-curated-short	AY960145	-	-	-	-
ncbi-curated-short	AY960146	-	-	-	-
ncbi-curated-short	AY960147	-	-	-	-
ncbi-curated-short	AY960148	-	-	-	-
ncbi-curated-short	CQ753912	-	-	-	-
ncbi-curated-short	CQ753913	-	-	-	-
ncbi-curated-short	CQ754933	-	-	-	-
ncbi-curated-short	CQ754934	-	-	-	-
ncbi-curated-short	CQ867053	-	-	WestAfrica	-
ncbi-curated-short	CQ871192	-	-	WestAfrica	-
ncbi-curated-short	D14458	-	-	SouthAmerica2	-
ncbi-curated-short	DI100319	-	-	-	-
ncbi-curated-short	DI101079	-	-	-	-
ncbi-curated-short	DQ068260	-	-	-	-
ncbi-curated-short	DQ068261	-	-	-	-
ncbi-curated-short	DQ068262	-	-	-	-
ncbi-curated-short	DQ068263	-	-	-	-
ncbi-curated-short	DQ068264	-	-	-	-
ncbi-curated-short	DQ872411	-	-	SouthAmerica1	-
ncbi-curated-short	DQ872412	-	-	SouthAmerica2	-
ncbi-curated-short	EU303239	-	-	SouthAmerica1	-
ncbi-curated-short	FJ875515	-	-	SouthAmerica1	-
ncbi-curated-short	FJ875516	-	-	SouthAmerica1	-
ncbi-curated-short	FJ875517	-	-	SouthAmerica1	-
ncbi-curated-short	FJ875518	-	-	SouthAmerica1	-
ncbi-curated-short	FJ875519	-	-	SouthAmerica1	-
ncbi-curated-short	FJ875520	-	-	SouthAmerica1	-
ncbi-curated-short	GU073130	-	-	WestAfrica	-
ncbi-curated-short	GU073131	-	-	WestAfrica	-
ncbi-curated-short	GU073132	-	-	WestAfrica	-
ncbi-curated-short	GU073133	-	-	WestAfrica	-
ncbi-curated-short	GU073134	-	-	WestAfrica	-
ncbi-curated-short	GU073135	-	-	WestAfrica	-
ncbi-curated-short	GU073136	-	-	WestAfrica	-
ncbi-curated-short	GU073137	-	-	WestAfrica	-
ncbi-curated-short	GU073138	-	-	WestAfrica	-
ncbi-curated-short	GU073139	-	-	WestAfrica	-
ncbi-curated-short	GU073140	-	-	WestAfrica	-
ncbi-curated-short	GU073141	-	-	WestAfrica	-
ncbi-curated-short	GU073142	-	-	WestAfrica	-
ncbi-curated-short	GU073143	-	-	WestAfrica	-
ncbi-curated-short	GU073144	-	-	WestAfrica	-
ncbi-curated-short	GU073145	-	-	WestAfrica	-
ncbi-curated-short	GU073146	-	-	WestAfrica	-
ncbi-curated-short	GU073147	-	-	WestAfrica	-
ncbi-curated-short	GU073148	-	-	WestAfrica	-
ncbi-curated-short	GU073149	-	-	WestAfrica	-
ncbi-curated-short	GU073150	-	-	WestAfrica	-
ncbi-curated-short	GU073151	-	-	WestAfrica	-
ncbi-curated-short	GU073152	-	-	WestAfrica	-
ncbi-curated-short	GU073153	-	-	WestAfrica	-
ncbi-curated-short	GU073154	-	-	WestAfrica	-
ncbi-curated-short	GU073155	-	-	WestAfrica	-
ncbi-curated-short	GU073156	-	-	WestAfrica	-
ncbi-curated-short	GU073157	-	-	WestAfrica	-
ncbi-curated-short	GU073158	-	-	WestAfrica	-
ncbi-curated-short	GU073159	-	-	WestAfrica	-
ncbi-curated-short	GU073160	-	-	WestAfrica	-
ncbi-curated-short	GU073161	-	-	WestAfrica	-
ncbi-curated-short	GU073162	-	-	WestAfrica	-
ncbi-curated-short	GU073163	-	-	WestAfrica	-
ncbi-curated-short	GU073164	-	-	WestAfrica	-
ncbi-curated-short	GU073165	-	-	WestAfrica	-
ncbi-curated-short	GU073166	-	-	WestAfrica	-
ncbi-curated-short	GU951804	-	-	-	-
ncbi-curated-short	HM582839	-	-	SouthAmerica1	-
ncbi-curated-short	HM582840	-	-	SouthAmerica1	-
ncbi-curated-short	HM582841	-	-	SouthAmerica1	-
ncbi-curated-short	HM582842	-	-	SouthAmerica1	-
ncbi-curated-short	HM582843	-	-	SouthAmerica1	-
ncbi-curated-short	HM582844	-	-	SouthAmerica2	-
ncbi-curated-short	HM582845	-	-	SouthAmerica1	-
ncbi-curated-short	HM582846	-	-	SouthAmerica2	-
ncbi-curated-short	HM582847	-	-	SouthAmerica2	-
ncbi-curated-short	HM582848	-	-	SouthAmerica1	-
ncbi-curated-short	HM582849	-	-	SouthAmerica1	-
ncbi-curated-short	HM582850	-	-	WestAfrica	-
ncbi-curated-short	HQ123568	-	-	SouthAmerica1	-
ncbi-curated-short	HQ123569	-	-	SouthAmerica1	-
ncbi-curated-short	HQ123570	-	-	SouthAmerica1	-
ncbi-curated-short	HQ123571	-	-	SouthAmerica1	-
ncbi-curated-short	HQ123572	-	-	SouthAmerica1	-
ncbi-curated-short	HQ123573	-	-	SouthAmerica1	-
ncbi-curated-short	HQ123574	-	-	SouthAmerica1	-
ncbi-curated-short	HQ123575	-	-	SouthAmerica1	-
ncbi-curated-short	HW250534	-	-	WestAfrica	-
ncbi-curated-short	JA190478	-	-	-	-
ncbi-curated-short	JA190479	-	-	-	-
ncbi-curated-short	JB021956	-	-	WestAfrica	-
ncbi-curated-short	JB021957	-	-	WestAfrica	-
ncbi-curated-short	JB021958	-	-	-	-
ncbi-curated-short	JB021959	-	-	-	-
ncbi-curated-short	JB021960	-	-	-	-
ncbi-curated-short	JB021961	-	-	-	-
ncbi-curated-short	JX012097	-	-	-	-
ncbi-curated-short	JX012098	-	-	EastAfrica	-
ncbi-curated-short	JX012099	-	-	EastAfrica	-
ncbi-curated-short	JX012100	-	-	EastAfrica	-
ncbi-curated-short	JX012101	-	-	EastAfrica	-
ncbi-curated-short	JX012102	-	-	EastAfrica	-
ncbi-curated-short	JX012103	-	-	EastAfrica	-
ncbi-curated-short	KM031087	-	-	-	-
ncbi-curated-short	KM388819	-	-	SouthAmerica1	-
ncbi-curated-short	KM388820	-	-	SouthAmerica1	-
ncbi-curated-short	KM388821	-	-	SouthAmerica1	-
ncbi-curated-short	KM388822	-	-	SouthAmerica1	-
ncbi-curated-short	KM388823	-	-	SouthAmerica1	-
ncbi-curated-short	KX037022	-	-	SouthAmerica1	-
ncbi-curated-short	L02865	-	-	WestAfrica	-
ncbi-curated-short	L02866	-	-	WestAfrica	-
ncbi-curated-short	L06480	-	-	WestAfrica	-
ncbi-curated-short	LG065589	-	-	WestAfrica	-
ncbi-curated-short	LP967331	-	-	WestAfrica	-
ncbi-curated-short	LQ868217	-	-	-	-
ncbi-curated-short	LQ868218	-	-	-	-
ncbi-curated-short	LQ868219	-	-	-	-
ncbi-curated-short	LQ868220	-	-	-	-
ncbi-curated-short	LQ868221	-	-	-	-
ncbi-curated-short	LQ868222	-	-	-	-
ncbi-curated-short	LQ868223	-	-	-	-
ncbi-curated-short	LQ868224	-	-	-	-
ncbi-curated-short	LQ868225	-	-	-	-
ncbi-curated-short	LQ868226	-	-	-	-
ncbi-curated-short	LQ868233	-	-	-	-
ncbi-curated-short	LQ868234	-	-	-	-
ncbi-curated-short	LQ868235	-	-	-	-
ncbi-curated-short	LQ868236	-	-	-	-
ncbi-curated-short	LQ868237	-	-	-	-
ncbi-curated-short	LQ868238	-	-	-	-
ncbi-curated-short	LQ868239	-	-	-	-
ncbi-curated-short	LQ868240	-	-	-	-
ncbi-curated-short	LQ868241	-	-	-	-
ncbi-curated-short	LQ868242	-	-	-	-
ncbi-curated-short	LY720048	-	-	-	-
ncbi-curated-short	LY720056	-	-	-	-
ncbi-curated-short	MA989712	-	-	WestAfrica	-
ncbi-curated-short	MF443184	-	-	SouthAmerica1	-
ncbi-curated-short	MF443185	-	-	SouthAmerica1	-
ncbi-curated-short	MF443186	-	-	SouthAmerica1	-
ncbi-curated-short	MF443187	-	-	SouthAmerica1	-
ncbi-curated-short	MF580491	-	-	SouthAmerica1	-
ncbi-curated-short	MF580492	-	-	SouthAmerica1	-
ncbi-curated-short	MF987820	-	-	SouthAmerica1	-
ncbi-curated-short	MG757496	-	-	-	-
ncbi-curated-short	MG757497	-	-	-	-
ncbi-curated-short	MG838679	-	-	SouthAmerica1	-
ncbi-curated-short	MG838680	-	-	SouthAmerica1	-
ncbi-curated-short	MG838681	-	-	SouthAmerica1	-
ncbi-curated-short	MG838682	-	-	SouthAmerica1	-
ncbi-curated-short	MG838683	-	-	SouthAmerica1	-
ncbi-curated-short	MG838684	-	-	SouthAmerica1	-
ncbi-curated-short	MG838685	-	-	SouthAmerica1	-
ncbi-curated-short	MG838686	-	-	SouthAmerica1	-
ncbi-curated-short	MG838687	-	-	SouthAmerica1	-
ncbi-curated-short	MG838688	-	-	SouthAmerica1	-
ncbi-curated-short	MH001693	-	-	SouthAmerica1	-
ncbi-curated-short	MH001694	-	-	SouthAmerica1	-
ncbi-curated-short	MH001695	-	-	SouthAmerica1	-
ncbi-curated-short	MH015342	-	-	SouthAmerica1	-
ncbi-curated-short	MH015343	-	-	SouthAmerica1	-
ncbi-curated-short	MH015344	-	-	SouthAmerica1	-
ncbi-curated-short	MK457702	-	-	WestAfrica	-
ncbi-curated-short	MQ313559	-	-	-	-
ncbi-curated-short	MQ313562	-	-	-	-
ncbi-curated-short	MW508339	-	-	WestAfrica	-
ncbi-curated-short	MW508340	-	-	WestAfrica	-
ncbi-curated-short	MW508341	-	-	WestAfrica	-
ncbi-curated-short	MW508342	-	-	WestAfrica	-
ncbi-curated-short	MW508343	-	-	WestAfrica	-
ncbi-curated-short	MW508344	-	-	WestAfrica	-
ncbi-curated-short	OF120381	-	-	WestAfrica	-
ncbi-curated-short	OF375887	-	-	WestAfrica	-
ncbi-curated-short	OK572994	-	-	-	-
ncbi-curated-short	OK572995	-	-	-	-
ncbi-curated-short	OK572996	-	-	WestAfrica	-
ncbi-curated-short	OK572997	-	-	WestAfrica	-
ncbi-curated-short	OK572998	-	-	-	-
ncbi-curated-short	ON502422	-	-	SouthAmerica1	-
ncbi-curated-short	OP589291	-	-	SouthAmerica1	-
ncbi-curated-short	U23565	-	-	SouthAmerica2	-
ncbi-curated-short	U23566	-	-	SouthAmerica2	-
ncbi-curated-short	U23567	-	-	WestAfrica	-
ncbi-curated-short	U23568	-	-	WestAfrica	-
ncbi-curated-short	U23569	-	-	-	-
ncbi-curated-short	U23570	-	-	SouthAmerica1	-
ncbi-curated-short	U23571	-	-	EastAfrica	-
ncbi-curated-short	U23572	-	-	WestAfrica	-
ncbi-curated-short	U23573	-	-	EastAfrica	-
ncbi-curated-short	U23574	-	-	WestAfrica	-
ncbi-curated-short	U23575	-	-	-	-
